NWFSCsampleID,Species,common_name,Class,Family,Prey,Detected,station,depth,bathy.bottom.depth,lat,lon,year,month,day
52193-853,Callorhinus ursinus,northern fur seal,Mammalia,Otariidae,generalist,0,53-8,300,3075,43.06469167,-125.2812817,2019,7,24
52193-853,Eschrichtius robustus,gray whale,Mammalia,Eschrichtiidae,invert,0,53-8,300,3075,43.06469167,-125.2812817,2019,7,24
52193-853,Eumetopias jubatus,Steller sea lion,Mammalia,Otariidae,fish,0,53-8,300,3075,43.06469167,-125.2812817,2019,7,24
52193-853,Grampus griseus,Risso's dolphin,Mammalia,Delphinidae,fish,0,53-8,300,3075,43.06469167,-125.2812817,2019,7,24
52193-853,Lagenorhynchus obliquidens,Pacific white-sided dolphin,Mammalia,Delphinidae,fish,0,53-8,300,3075,43.06469167,-125.2812817,2019,7,24
52193-853,Lissodelphis borealis,northern right whale dolphin,Mammalia,Delphinidae,fish,0,53-8,300,3075,43.06469167,-125.2812817,2019,7,24
52193-853,Megaptera novaeangliae,humpback whale,Mammalia,Balaenopteridae,invert,0,53-8,300,3075,43.06469167,-125.2812817,2019,7,24
52193-853,Mesoplodon stejnegeri,saber-toothed whale,Mammalia,Ziphiidae,squid,0,53-8,300,3075,43.06469167,-125.2812817,2019,7,24
52193-853,Mirounga angustirostris,elephant seal,Mammalia,Phocidae,squid,1,53-8,300,3075,43.06469167,-125.2812817,2019,7,24
52193-853,Orcinus orca,killer whale,Mammalia,Delphinidae,fish,0,53-8,300,3075,43.06469167,-125.2812817,2019,7,24
52193-853,Phoca vitulina,harbor seal,Mammalia,Phocidae,fish,0,53-8,300,3075,43.06469167,-125.2812817,2019,7,24
52193-853,Phocoena phocoena,harbor porpoise,Mammalia,Phocoenidae,fish,0,53-8,300,3075,43.06469167,-125.2812817,2019,7,24
52193-853,Phocoenoides dalli,Dall's porpoise,Mammalia,Phocoenidae,fish,1,53-8,300,3075,43.06469167,-125.2812817,2019,7,24
52193-853,Stenella coeruleoalba,striped dolphin,Mammalia,Delphinidae,fish,0,53-8,300,3075,43.06469167,-125.2812817,2019,7,24
52193-853,Zalophus californianus,California sea lion,Mammalia,Otariidae,generalist,0,53-8,300,3075,43.06469167,-125.2812817,2019,7,24
52193-853,Ziphius cavirostris,goose-beaked whale,Mammalia,Ziphiidae,squid,0,53-8,300,3075,43.06469167,-125.2812817,2019,7,24
52193-855,Balaena mysticetus,bowhead whale,Mammalia,Balaenidae,invert,0,53-8,150,3075,43.06469167,-125.2812817,2019,7,24
52193-855,Balaenoptera acutorostrata,minke whale,Mammalia,Balaenopteridae,invert,0,53-8,150,3075,43.06469167,-125.2812817,2019,7,24
52193-855,Balaenoptera musculus,blue whale,Mammalia,Balaenopteridae,invert,0,53-8,150,3075,43.06469167,-125.2812817,2019,7,24
52193-855,Balaenoptera physalus,fin whale,Mammalia,Balaenopteridae,invert,0,53-8,150,3075,43.06469167,-125.2812817,2019,7,24
52193-855,Berardius bairdii,northern giant bottlenose whale,Mammalia,Ziphiidae,squid,1,53-8,150,3075,43.06469167,-125.2812817,2019,7,24
52193-855,Callorhinus ursinus,northern fur seal,Mammalia,Otariidae,generalist,0,53-8,150,3075,43.06469167,-125.2812817,2019,7,24
52193-855,Eschrichtius robustus,gray whale,Mammalia,Eschrichtiidae,invert,0,53-8,150,3075,43.06469167,-125.2812817,2019,7,24
52193-855,Eumetopias jubatus,Steller sea lion,Mammalia,Otariidae,fish,0,53-8,150,3075,43.06469167,-125.2812817,2019,7,24
52193-855,Grampus griseus,Risso's dolphin,Mammalia,Delphinidae,fish,0,53-8,150,3075,43.06469167,-125.2812817,2019,7,24
52193-855,Lagenorhynchus obliquidens,Pacific white-sided dolphin,Mammalia,Delphinidae,fish,0,53-8,150,3075,43.06469167,-125.2812817,2019,7,24
52193-855,Lissodelphis borealis,northern right whale dolphin,Mammalia,Delphinidae,fish,0,53-8,150,3075,43.06469167,-125.2812817,2019,7,24
52193-855,Megaptera novaeangliae,humpback whale,Mammalia,Balaenopteridae,invert,0,53-8,150,3075,43.06469167,-125.2812817,2019,7,24
52193-855,Mesoplodon stejnegeri,saber-toothed whale,Mammalia,Ziphiidae,squid,0,53-8,150,3075,43.06469167,-125.2812817,2019,7,24
52193-855,Mirounga angustirostris,elephant seal,Mammalia,Phocidae,squid,0,53-8,150,3075,43.06469167,-125.2812817,2019,7,24
52193-855,Orcinus orca,killer whale,Mammalia,Delphinidae,fish,0,53-8,150,3075,43.06469167,-125.2812817,2019,7,24
52193-855,Phoca vitulina,harbor seal,Mammalia,Phocidae,fish,0,53-8,150,3075,43.06469167,-125.2812817,2019,7,24
52193-855,Phocoena phocoena,harbor porpoise,Mammalia,Phocoenidae,fish,0,53-8,150,3075,43.06469167,-125.2812817,2019,7,24
52193-855,Phocoenoides dalli,Dall's porpoise,Mammalia,Phocoenidae,fish,0,53-8,150,3075,43.06469167,-125.2812817,2019,7,24
52193-855,Stenella coeruleoalba,striped dolphin,Mammalia,Delphinidae,fish,0,53-8,150,3075,43.06469167,-125.2812817,2019,7,24
52193-855,Zalophus californianus,California sea lion,Mammalia,Otariidae,generalist,0,53-8,150,3075,43.06469167,-125.2812817,2019,7,24
52193-855,Ziphius cavirostris,goose-beaked whale,Mammalia,Ziphiidae,squid,0,53-8,150,3075,43.06469167,-125.2812817,2019,7,24
52193-859,Balaena mysticetus,bowhead whale,Mammalia,Balaenidae,invert,0,53-8,50,3075,43.06469167,-125.2812817,2019,7,24
52193-859,Balaenoptera acutorostrata,minke whale,Mammalia,Balaenopteridae,invert,0,53-8,50,3075,43.06469167,-125.2812817,2019,7,24
52193-859,Balaenoptera musculus,blue whale,Mammalia,Balaenopteridae,invert,0,53-8,50,3075,43.06469167,-125.2812817,2019,7,24
52193-859,Balaenoptera physalus,fin whale,Mammalia,Balaenopteridae,invert,0,53-8,50,3075,43.06469167,-125.2812817,2019,7,24
52193-859,Berardius bairdii,northern giant bottlenose whale,Mammalia,Ziphiidae,squid,0,53-8,50,3075,43.06469167,-125.2812817,2019,7,24
52193-859,Callorhinus ursinus,northern fur seal,Mammalia,Otariidae,generalist,0,53-8,50,3075,43.06469167,-125.2812817,2019,7,24
52193-859,Eschrichtius robustus,gray whale,Mammalia,Eschrichtiidae,invert,0,53-8,50,3075,43.06469167,-125.2812817,2019,7,24
52193-859,Eumetopias jubatus,Steller sea lion,Mammalia,Otariidae,fish,0,53-8,50,3075,43.06469167,-125.2812817,2019,7,24
52193-859,Grampus griseus,Risso's dolphin,Mammalia,Delphinidae,fish,0,53-8,50,3075,43.06469167,-125.2812817,2019,7,24
52193-859,Lagenorhynchus obliquidens,Pacific white-sided dolphin,Mammalia,Delphinidae,fish,0,53-8,50,3075,43.06469167,-125.2812817,2019,7,24
52193-859,Lissodelphis borealis,northern right whale dolphin,Mammalia,Delphinidae,fish,0,53-8,50,3075,43.06469167,-125.2812817,2019,7,24
52193-859,Megaptera novaeangliae,humpback whale,Mammalia,Balaenopteridae,invert,0,53-8,50,3075,43.06469167,-125.2812817,2019,7,24
52193-859,Mesoplodon stejnegeri,saber-toothed whale,Mammalia,Ziphiidae,squid,0,53-8,50,3075,43.06469167,-125.2812817,2019,7,24
52193-859,Mirounga angustirostris,elephant seal,Mammalia,Phocidae,squid,0,53-8,50,3075,43.06469167,-125.2812817,2019,7,24
52193-859,Orcinus orca,killer whale,Mammalia,Delphinidae,fish,0,53-8,50,3075,43.06469167,-125.2812817,2019,7,24
52193-859,Phoca vitulina,harbor seal,Mammalia,Phocidae,fish,0,53-8,50,3075,43.06469167,-125.2812817,2019,7,24
52193-859,Phocoena phocoena,harbor porpoise,Mammalia,Phocoenidae,fish,0,53-8,50,3075,43.06469167,-125.2812817,2019,7,24
52193-859,Phocoenoides dalli,Dall's porpoise,Mammalia,Phocoenidae,fish,0,53-8,50,3075,43.06469167,-125.2812817,2019,7,24
52193-859,Stenella coeruleoalba,striped dolphin,Mammalia,Delphinidae,fish,0,53-8,50,3075,43.06469167,-125.2812817,2019,7,24
52193-859,Zalophus californianus,California sea lion,Mammalia,Otariidae,generalist,0,53-8,50,3075,43.06469167,-125.2812817,2019,7,24
52193-859,Ziphius cavirostris,goose-beaked whale,Mammalia,Ziphiidae,squid,0,53-8,50,3075,43.06469167,-125.2812817,2019,7,24
52193-86,Balaena mysticetus,bowhead whale,Mammalia,Balaenidae,invert,0,27-8,300,3296,38.72578,-124.28769,2019,7,5
52193-86,Balaenoptera acutorostrata,minke whale,Mammalia,Balaenopteridae,invert,0,27-8,300,3296,38.72578,-124.28769,2019,7,5
52193-86,Balaenoptera musculus,blue whale,Mammalia,Balaenopteridae,invert,0,27-8,300,3296,38.72578,-124.28769,2019,7,5
52193-86,Balaenoptera physalus,fin whale,Mammalia,Balaenopteridae,invert,0,27-8,300,3296,38.72578,-124.28769,2019,7,5
52193-86,Berardius bairdii,northern giant bottlenose whale,Mammalia,Ziphiidae,squid,0,27-8,300,3296,38.72578,-124.28769,2019,7,5
52193-86,Callorhinus ursinus,northern fur seal,Mammalia,Otariidae,generalist,0,27-8,300,3296,38.72578,-124.28769,2019,7,5
52193-86,Eschrichtius robustus,gray whale,Mammalia,Eschrichtiidae,invert,0,27-8,300,3296,38.72578,-124.28769,2019,7,5
52193-86,Eumetopias jubatus,Steller sea lion,Mammalia,Otariidae,fish,0,27-8,300,3296,38.72578,-124.28769,2019,7,5
52193-86,Grampus griseus,Risso's dolphin,Mammalia,Delphinidae,fish,0,27-8,300,3296,38.72578,-124.28769,2019,7,5
52193-86,Lagenorhynchus obliquidens,Pacific white-sided dolphin,Mammalia,Delphinidae,fish,0,27-8,300,3296,38.72578,-124.28769,2019,7,5
52193-86,Lissodelphis borealis,northern right whale dolphin,Mammalia,Delphinidae,fish,0,27-8,300,3296,38.72578,-124.28769,2019,7,5
52193-86,Megaptera novaeangliae,humpback whale,Mammalia,Balaenopteridae,invert,0,27-8,300,3296,38.72578,-124.28769,2019,7,5
52193-86,Mesoplodon stejnegeri,saber-toothed whale,Mammalia,Ziphiidae,squid,0,27-8,300,3296,38.72578,-124.28769,2019,7,5
52193-86,Mirounga angustirostris,elephant seal,Mammalia,Phocidae,squid,0,27-8,300,3296,38.72578,-124.28769,2019,7,5
52193-86,Orcinus orca,killer whale,Mammalia,Delphinidae,fish,0,27-8,300,3296,38.72578,-124.28769,2019,7,5
52193-86,Phoca vitulina,harbor seal,Mammalia,Phocidae,fish,0,27-8,300,3296,38.72578,-124.28769,2019,7,5
52193-86,Phocoena phocoena,harbor porpoise,Mammalia,Phocoenidae,fish,0,27-8,300,3296,38.72578,-124.28769,2019,7,5
52193-86,Phocoenoides dalli,Dall's porpoise,Mammalia,Phocoenidae,fish,0,27-8,300,3296,38.72578,-124.28769,2019,7,5
52193-86,Stenella coeruleoalba,striped dolphin,Mammalia,Delphinidae,fish,1,27-8,300,3296,38.72578,-124.28769,2019,7,5
52193-86,Zalophus californianus,California sea lion,Mammalia,Otariidae,generalist,0,27-8,300,3296,38.72578,-124.28769,2019,7,5
52193-86,Ziphius cavirostris,goose-beaked whale,Mammalia,Ziphiidae,squid,0,27-8,300,3296,38.72578,-124.28769,2019,7,5
52193-861,Balaena mysticetus,bowhead whale,Mammalia,Balaenidae,invert,0,53-8,0,3075,43.06469167,-125.2812817,2019,7,24
52193-861,Balaenoptera acutorostrata,minke whale,Mammalia,Balaenopteridae,invert,0,53-8,0,3075,43.06469167,-125.2812817,2019,7,24
52193-861,Balaenoptera musculus,blue whale,Mammalia,Balaenopteridae,invert,0,53-8,0,3075,43.06469167,-125.2812817,2019,7,24
52193-861,Balaenoptera physalus,fin whale,Mammalia,Balaenopteridae,invert,0,53-8,0,3075,43.06469167,-125.2812817,2019,7,24
52193-861,Berardius bairdii,northern giant bottlenose whale,Mammalia,Ziphiidae,squid,0,53-8,0,3075,43.06469167,-125.2812817,2019,7,24
52193-861,Callorhinus ursinus,northern fur seal,Mammalia,Otariidae,generalist,0,53-8,0,3075,43.06469167,-125.2812817,2019,7,24
52193-861,Eschrichtius robustus,gray whale,Mammalia,Eschrichtiidae,invert,0,53-8,0,3075,43.06469167,-125.2812817,2019,7,24
52193-861,Eumetopias jubatus,Steller sea lion,Mammalia,Otariidae,fish,0,53-8,0,3075,43.06469167,-125.2812817,2019,7,24
52193-861,Grampus griseus,Risso's dolphin,Mammalia,Delphinidae,fish,0,53-8,0,3075,43.06469167,-125.2812817,2019,7,24
52193-861,Lagenorhynchus obliquidens,Pacific white-sided dolphin,Mammalia,Delphinidae,fish,0,53-8,0,3075,43.06469167,-125.2812817,2019,7,24
52193-861,Lissodelphis borealis,northern right whale dolphin,Mammalia,Delphinidae,fish,0,53-8,0,3075,43.06469167,-125.2812817,2019,7,24
52193-861,Megaptera novaeangliae,humpback whale,Mammalia,Balaenopteridae,invert,0,53-8,0,3075,43.06469167,-125.2812817,2019,7,24
52193-861,Mesoplodon stejnegeri,saber-toothed whale,Mammalia,Ziphiidae,squid,0,53-8,0,3075,43.06469167,-125.2812817,2019,7,24
52193-861,Mirounga angustirostris,elephant seal,Mammalia,Phocidae,squid,0,53-8,0,3075,43.06469167,-125.2812817,2019,7,24
52193-861,Orcinus orca,killer whale,Mammalia,Delphinidae,fish,0,53-8,0,3075,43.06469167,-125.2812817,2019,7,24
52193-861,Phoca vitulina,harbor seal,Mammalia,Phocidae,fish,0,53-8,0,3075,43.06469167,-125.2812817,2019,7,24
52193-861,Phocoena phocoena,harbor porpoise,Mammalia,Phocoenidae,fish,0,53-8,0,3075,43.06469167,-125.2812817,2019,7,24
52193-861,Phocoenoides dalli,Dall's porpoise,Mammalia,Phocoenidae,fish,0,53-8,0,3075,43.06469167,-125.2812817,2019,7,24
52193-861,Stenella coeruleoalba,striped dolphin,Mammalia,Delphinidae,fish,0,53-8,0,3075,43.06469167,-125.2812817,2019,7,24
52193-861,Zalophus californianus,California sea lion,Mammalia,Otariidae,generalist,0,53-8,0,3075,43.06469167,-125.2812817,2019,7,24
52193-861,Ziphius cavirostris,goose-beaked whale,Mammalia,Ziphiidae,squid,0,53-8,0,3075,43.06469167,-125.2812817,2019,7,24
52193-864,Balaena mysticetus,bowhead whale,Mammalia,Balaenidae,invert,0,55-8,500,1594,43.39560333,-125.189065,2019,7,25
52193-864,Balaenoptera acutorostrata,minke whale,Mammalia,Balaenopteridae,invert,0,55-8,500,1594,43.39560333,-125.189065,2019,7,25
52193-864,Balaenoptera musculus,blue whale,Mammalia,Balaenopteridae,invert,0,55-8,500,1594,43.39560333,-125.189065,2019,7,25
52193-864,Balaenoptera physalus,fin whale,Mammalia,Balaenopteridae,invert,1,55-8,500,1594,43.39560333,-125.189065,2019,7,25
52193-864,Berardius bairdii,northern giant bottlenose whale,Mammalia,Ziphiidae,squid,0,55-8,500,1594,43.39560333,-125.189065,2019,7,25
52193-864,Callorhinus ursinus,northern fur seal,Mammalia,Otariidae,generalist,0,55-8,500,1594,43.39560333,-125.189065,2019,7,25
52193-864,Eschrichtius robustus,gray whale,Mammalia,Eschrichtiidae,invert,0,55-8,500,1594,43.39560333,-125.189065,2019,7,25
52193-864,Eumetopias jubatus,Steller sea lion,Mammalia,Otariidae,fish,1,55-8,500,1594,43.39560333,-125.189065,2019,7,25
52193-864,Grampus griseus,Risso's dolphin,Mammalia,Delphinidae,fish,0,55-8,500,1594,43.39560333,-125.189065,2019,7,25
52193-864,Lagenorhynchus obliquidens,Pacific white-sided dolphin,Mammalia,Delphinidae,fish,1,55-8,500,1594,43.39560333,-125.189065,2019,7,25
52193-864,Lissodelphis borealis,northern right whale dolphin,Mammalia,Delphinidae,fish,0,55-8,500,1594,43.39560333,-125.189065,2019,7,25
52193-864,Megaptera novaeangliae,humpback whale,Mammalia,Balaenopteridae,invert,0,55-8,500,1594,43.39560333,-125.189065,2019,7,25
52193-864,Mesoplodon stejnegeri,saber-toothed whale,Mammalia,Ziphiidae,squid,0,55-8,500,1594,43.39560333,-125.189065,2019,7,25
52193-864,Mirounga angustirostris,elephant seal,Mammalia,Phocidae,squid,0,55-8,500,1594,43.39560333,-125.189065,2019,7,25
52193-864,Orcinus orca,killer whale,Mammalia,Delphinidae,fish,0,55-8,500,1594,43.39560333,-125.189065,2019,7,25
52193-864,Phoca vitulina,harbor seal,Mammalia,Phocidae,fish,0,55-8,500,1594,43.39560333,-125.189065,2019,7,25
52193-864,Phocoena phocoena,harbor porpoise,Mammalia,Phocoenidae,fish,0,55-8,500,1594,43.39560333,-125.189065,2019,7,25
52193-864,Phocoenoides dalli,Dall's porpoise,Mammalia,Phocoenidae,fish,0,55-8,500,1594,43.39560333,-125.189065,2019,7,25
52193-864,Stenella coeruleoalba,striped dolphin,Mammalia,Delphinidae,fish,0,55-8,500,1594,43.39560333,-125.189065,2019,7,25
52193-864,Zalophus californianus,California sea lion,Mammalia,Otariidae,generalist,0,55-8,500,1594,43.39560333,-125.189065,2019,7,25
52193-864,Ziphius cavirostris,goose-beaked whale,Mammalia,Ziphiidae,squid,0,55-8,500,1594,43.39560333,-125.189065,2019,7,25
52193-866,Balaena mysticetus,bowhead whale,Mammalia,Balaenidae,invert,0,55-8,300,1594,43.39560333,-125.189065,2019,7,25
52193-866,Balaenoptera acutorostrata,minke whale,Mammalia,Balaenopteridae,invert,0,55-8,300,1594,43.39560333,-125.189065,2019,7,25
52193-866,Balaenoptera musculus,blue whale,Mammalia,Balaenopteridae,invert,0,55-8,300,1594,43.39560333,-125.189065,2019,7,25
52193-866,Balaenoptera physalus,fin whale,Mammalia,Balaenopteridae,invert,0,55-8,300,1594,43.39560333,-125.189065,2019,7,25
52193-866,Berardius bairdii,northern giant bottlenose whale,Mammalia,Ziphiidae,squid,0,55-8,300,1594,43.39560333,-125.189065,2019,7,25
52193-866,Callorhinus ursinus,northern fur seal,Mammalia,Otariidae,generalist,0,55-8,300,1594,43.39560333,-125.189065,2019,7,25
52193-866,Eschrichtius robustus,gray whale,Mammalia,Eschrichtiidae,invert,0,55-8,300,1594,43.39560333,-125.189065,2019,7,25
52193-866,Eumetopias jubatus,Steller sea lion,Mammalia,Otariidae,fish,0,55-8,300,1594,43.39560333,-125.189065,2019,7,25
52193-866,Grampus griseus,Risso's dolphin,Mammalia,Delphinidae,fish,0,55-8,300,1594,43.39560333,-125.189065,2019,7,25
52193-866,Lagenorhynchus obliquidens,Pacific white-sided dolphin,Mammalia,Delphinidae,fish,0,55-8,300,1594,43.39560333,-125.189065,2019,7,25
52193-866,Lissodelphis borealis,northern right whale dolphin,Mammalia,Delphinidae,fish,0,55-8,300,1594,43.39560333,-125.189065,2019,7,25
52193-866,Megaptera novaeangliae,humpback whale,Mammalia,Balaenopteridae,invert,0,55-8,300,1594,43.39560333,-125.189065,2019,7,25
52193-866,Mesoplodon stejnegeri,saber-toothed whale,Mammalia,Ziphiidae,squid,0,55-8,300,1594,43.39560333,-125.189065,2019,7,25
52193-866,Mirounga angustirostris,elephant seal,Mammalia,Phocidae,squid,0,55-8,300,1594,43.39560333,-125.189065,2019,7,25
52193-866,Orcinus orca,killer whale,Mammalia,Delphinidae,fish,0,55-8,300,1594,43.39560333,-125.189065,2019,7,25
52193-866,Phoca vitulina,harbor seal,Mammalia,Phocidae,fish,0,55-8,300,1594,43.39560333,-125.189065,2019,7,25
52193-866,Phocoena phocoena,harbor porpoise,Mammalia,Phocoenidae,fish,0,55-8,300,1594,43.39560333,-125.189065,2019,7,25
52193-866,Phocoenoides dalli,Dall's porpoise,Mammalia,Phocoenidae,fish,1,55-8,300,1594,43.39560333,-125.189065,2019,7,25
52193-866,Stenella coeruleoalba,striped dolphin,Mammalia,Delphinidae,fish,0,55-8,300,1594,43.39560333,-125.189065,2019,7,25
52193-866,Zalophus californianus,California sea lion,Mammalia,Otariidae,generalist,0,55-8,300,1594,43.39560333,-125.189065,2019,7,25
52193-866,Ziphius cavirostris,goose-beaked whale,Mammalia,Ziphiidae,squid,0,55-8,300,1594,43.39560333,-125.189065,2019,7,25
52193-868,Balaena mysticetus,bowhead whale,Mammalia,Balaenidae,invert,0,55-8,150,1594,43.39560333,-125.189065,2019,7,25
52193-868,Balaenoptera acutorostrata,minke whale,Mammalia,Balaenopteridae,invert,0,55-8,150,1594,43.39560333,-125.189065,2019,7,25
52193-868,Balaenoptera musculus,blue whale,Mammalia,Balaenopteridae,invert,0,55-8,150,1594,43.39560333,-125.189065,2019,7,25
52193-868,Balaenoptera physalus,fin whale,Mammalia,Balaenopteridae,invert,0,55-8,150,1594,43.39560333,-125.189065,2019,7,25
52193-868,Berardius bairdii,northern giant bottlenose whale,Mammalia,Ziphiidae,squid,1,55-8,150,1594,43.39560333,-125.189065,2019,7,25
52193-868,Callorhinus ursinus,northern fur seal,Mammalia,Otariidae,generalist,0,55-8,150,1594,43.39560333,-125.189065,2019,7,25
52193-868,Eschrichtius robustus,gray whale,Mammalia,Eschrichtiidae,invert,0,55-8,150,1594,43.39560333,-125.189065,2019,7,25
52193-868,Eumetopias jubatus,Steller sea lion,Mammalia,Otariidae,fish,0,55-8,150,1594,43.39560333,-125.189065,2019,7,25
52193-868,Grampus griseus,Risso's dolphin,Mammalia,Delphinidae,fish,0,55-8,150,1594,43.39560333,-125.189065,2019,7,25
52193-868,Lagenorhynchus obliquidens,Pacific white-sided dolphin,Mammalia,Delphinidae,fish,0,55-8,150,1594,43.39560333,-125.189065,2019,7,25
52193-868,Lissodelphis borealis,northern right whale dolphin,Mammalia,Delphinidae,fish,0,55-8,150,1594,43.39560333,-125.189065,2019,7,25
52193-868,Megaptera novaeangliae,humpback whale,Mammalia,Balaenopteridae,invert,0,55-8,150,1594,43.39560333,-125.189065,2019,7,25
52193-868,Mesoplodon stejnegeri,saber-toothed whale,Mammalia,Ziphiidae,squid,0,55-8,150,1594,43.39560333,-125.189065,2019,7,25
52193-868,Mirounga angustirostris,elephant seal,Mammalia,Phocidae,squid,0,55-8,150,1594,43.39560333,-125.189065,2019,7,25
52193-868,Orcinus orca,killer whale,Mammalia,Delphinidae,fish,0,55-8,150,1594,43.39560333,-125.189065,2019,7,25
52193-868,Phoca vitulina,harbor seal,Mammalia,Phocidae,fish,0,55-8,150,1594,43.39560333,-125.189065,2019,7,25
52193-868,Phocoena phocoena,harbor porpoise,Mammalia,Phocoenidae,fish,0,55-8,150,1594,43.39560333,-125.189065,2019,7,25
52193-868,Phocoenoides dalli,Dall's porpoise,Mammalia,Phocoenidae,fish,0,55-8,150,1594,43.39560333,-125.189065,2019,7,25
52193-868,Stenella coeruleoalba,striped dolphin,Mammalia,Delphinidae,fish,0,55-8,150,1594,43.39560333,-125.189065,2019,7,25
52193-868,Zalophus californianus,California sea lion,Mammalia,Otariidae,generalist,0,55-8,150,1594,43.39560333,-125.189065,2019,7,25
52193-868,Ziphius cavirostris,goose-beaked whale,Mammalia,Ziphiidae,squid,0,55-8,150,1594,43.39560333,-125.189065,2019,7,25
52193-872,Balaena mysticetus,bowhead whale,Mammalia,Balaenidae,invert,0,55-8,50,1594,43.39560333,-125.189065,2019,7,25
52193-872,Balaenoptera acutorostrata,minke whale,Mammalia,Balaenopteridae,invert,0,55-8,50,1594,43.39560333,-125.189065,2019,7,25
52193-872,Balaenoptera musculus,blue whale,Mammalia,Balaenopteridae,invert,0,55-8,50,1594,43.39560333,-125.189065,2019,7,25
52193-872,Balaenoptera physalus,fin whale,Mammalia,Balaenopteridae,invert,0,55-8,50,1594,43.39560333,-125.189065,2019,7,25
52193-872,Berardius bairdii,northern giant bottlenose whale,Mammalia,Ziphiidae,squid,0,55-8,50,1594,43.39560333,-125.189065,2019,7,25
52193-872,Callorhinus ursinus,northern fur seal,Mammalia,Otariidae,generalist,0,55-8,50,1594,43.39560333,-125.189065,2019,7,25
52193-872,Eschrichtius robustus,gray whale,Mammalia,Eschrichtiidae,invert,0,55-8,50,1594,43.39560333,-125.189065,2019,7,25
52193-872,Eumetopias jubatus,Steller sea lion,Mammalia,Otariidae,fish,0,55-8,50,1594,43.39560333,-125.189065,2019,7,25
52193-872,Grampus griseus,Risso's dolphin,Mammalia,Delphinidae,fish,0,55-8,50,1594,43.39560333,-125.189065,2019,7,25
52193-872,Lagenorhynchus obliquidens,Pacific white-sided dolphin,Mammalia,Delphinidae,fish,0,55-8,50,1594,43.39560333,-125.189065,2019,7,25
52193-872,Lissodelphis borealis,northern right whale dolphin,Mammalia,Delphinidae,fish,0,55-8,50,1594,43.39560333,-125.189065,2019,7,25
52193-872,Megaptera novaeangliae,humpback whale,Mammalia,Balaenopteridae,invert,0,55-8,50,1594,43.39560333,-125.189065,2019,7,25
52193-872,Mesoplodon stejnegeri,saber-toothed whale,Mammalia,Ziphiidae,squid,0,55-8,50,1594,43.39560333,-125.189065,2019,7,25
52193-872,Mirounga angustirostris,elephant seal,Mammalia,Phocidae,squid,0,55-8,50,1594,43.39560333,-125.189065,2019,7,25
52193-872,Orcinus orca,killer whale,Mammalia,Delphinidae,fish,0,55-8,50,1594,43.39560333,-125.189065,2019,7,25
52193-872,Phoca vitulina,harbor seal,Mammalia,Phocidae,fish,0,55-8,50,1594,43.39560333,-125.189065,2019,7,25
52193-872,Phocoena phocoena,harbor porpoise,Mammalia,Phocoenidae,fish,0,55-8,50,1594,43.39560333,-125.189065,2019,7,25
52193-872,Phocoenoides dalli,Dall's porpoise,Mammalia,Phocoenidae,fish,0,55-8,50,1594,43.39560333,-125.189065,2019,7,25
52193-872,Stenella coeruleoalba,striped dolphin,Mammalia,Delphinidae,fish,0,55-8,50,1594,43.39560333,-125.189065,2019,7,25
52193-872,Zalophus californianus,California sea lion,Mammalia,Otariidae,generalist,0,55-8,50,1594,43.39560333,-125.189065,2019,7,25
52193-872,Ziphius cavirostris,goose-beaked whale,Mammalia,Ziphiidae,squid,0,55-8,50,1594,43.39560333,-125.189065,2019,7,25
52193-874,Balaena mysticetus,bowhead whale,Mammalia,Balaenidae,invert,0,55-8,0,1594,43.39560333,-125.189065,2019,7,25
52193-874,Balaenoptera acutorostrata,minke whale,Mammalia,Balaenopteridae,invert,0,55-8,0,1594,43.39560333,-125.189065,2019,7,25
52193-874,Balaenoptera musculus,blue whale,Mammalia,Balaenopteridae,invert,0,55-8,0,1594,43.39560333,-125.189065,2019,7,25
52193-874,Balaenoptera physalus,fin whale,Mammalia,Balaenopteridae,invert,1,55-8,0,1594,43.39560333,-125.189065,2019,7,25
52193-874,Berardius bairdii,northern giant bottlenose whale,Mammalia,Ziphiidae,squid,0,55-8,0,1594,43.39560333,-125.189065,2019,7,25
52193-874,Callorhinus ursinus,northern fur seal,Mammalia,Otariidae,generalist,0,55-8,0,1594,43.39560333,-125.189065,2019,7,25
52193-874,Eschrichtius robustus,gray whale,Mammalia,Eschrichtiidae,invert,0,55-8,0,1594,43.39560333,-125.189065,2019,7,25
52193-874,Eumetopias jubatus,Steller sea lion,Mammalia,Otariidae,fish,0,55-8,0,1594,43.39560333,-125.189065,2019,7,25
52193-874,Grampus griseus,Risso's dolphin,Mammalia,Delphinidae,fish,0,55-8,0,1594,43.39560333,-125.189065,2019,7,25
52193-874,Lagenorhynchus obliquidens,Pacific white-sided dolphin,Mammalia,Delphinidae,fish,0,55-8,0,1594,43.39560333,-125.189065,2019,7,25
52193-874,Lissodelphis borealis,northern right whale dolphin,Mammalia,Delphinidae,fish,0,55-8,0,1594,43.39560333,-125.189065,2019,7,25
52193-874,Megaptera novaeangliae,humpback whale,Mammalia,Balaenopteridae,invert,0,55-8,0,1594,43.39560333,-125.189065,2019,7,25
52193-874,Mesoplodon stejnegeri,saber-toothed whale,Mammalia,Ziphiidae,squid,0,55-8,0,1594,43.39560333,-125.189065,2019,7,25
52193-874,Mirounga angustirostris,elephant seal,Mammalia,Phocidae,squid,0,55-8,0,1594,43.39560333,-125.189065,2019,7,25
